TAZ,Poly,Area,Weight,GenEdge,PedEdge
12,118920,119,0.00038780910667031665,-149892#3,-149892#3
12,122044,200,0.0006517800112106162,149878#1,149878#1
12,121987,419,0.001365479123486241,149320,149320
12,123410,92,0.0002998188051568835,-149421#6,-149421#6
12,118625,59,0.00019227510330713178,-149315#3,150014#1
12,122191,49,0.00015968610274660097,-149890#1,-149890#1
12,122126,13,4.236570072869005e-05,149889#20,149889#20
12,121961,560,0.0018249840313897254,149883,149883
12,122074,39,0.00012709710218607016,149892#2,149892#2
12,122250,61,0.00019879290341923793,149888#2,149888#2
12,125663,5,1.6294500280265406e-05,-149890#1,-149890#1
12,119106,336,0.0010949904188338351,149889#26,149889#26
12,118942,11,3.584790061658389e-05,-148821,149730
12,122000,136,0.000443210407623219,148743#0,148743#0
12,116194,194,0.0006322266108742977,-149315#0,-149315#0
12,118649,14,4.562460078474313e-05,149315#2,149586#0
12,123407,22,7.169580123316778e-05,-149305#1,149721#0
12,123257,84,0.0002737476047084588,148812#0,149938#0
12,121809,195,0.0006354855109303507,-148909,149951#1
12,118598,10,3.258900056053081e-05,-149889#8,-149889#8
12,118640,267,0.0008701263149661726,-149419#3,-149419#3
12,119099,152,0.0004953528085200683,149884,149884
12,119101,13,4.236570072869005e-05,-149886#2,-149886#2
12,122235,87,0.00028352430487661804,-149892#7,-149892#7
12,122039,26,8.47314014573801e-05,148820,148820
12,122076,90,0.0002933010050447773,-149423#0,-149423#0
12,126661,38,0.00012383820213001707,-149882#1,-149882#1
12,121997,41,0.00013361490229817633,-148743#0,-148743#0
12,125640,22,7.169580123316778e-05,-149889#19,-149889#19
12,125578,1085,0.003535906560817593,149325#5,149325#5
12,118983,154,0.0005018706086321745,149889#20,149889#20
12,122246,50,0.00016294500280265406,-149885#0,-149885#0
12,122225,59,0.00019227510330713178,148743#0,148743#0
12,127339,13,4.236570072869005e-05,149304#1,149938#1
12,118749,249,0.0008114661139572172,149324#1,149324#1
12,121990,143,0.00046602270801559056,149319,149319
12,119055,304,0.0009907056170401366,-149332#0,-149332#0
12,121835,68,0.0002216052038116095,149878#2,149878#2
12,119113,40,0.00013035600224212325,148743#0,148743#0
12,118692,181,0.0005898609101456076,149421#2,149421#2
12,125649,23,7.495470128922087e-05,-149889#16,-149889#16
12,121304,153,0.0004986117085761214,-149419#2,149586#0
12,122047,885,0.0028841265496069766,149887,149887
