TAZ,Poly,Area,Weight,GenEdge,PedEdge
4,116052,76,0.0009194401093649815,149351#1,149351#1
4,114655,1274,0.015412719728039294,148733,-149227#0
4,116046,260,0.003145453005722305,148816,148816
4,116088,533,0.006448178661730725,149283#2,149283#2
4,116167,170,0.002056642349895353,149382#2,149382#2
4,115410,302,0.0036535646451082157,149400#0,149400#0
4,116101,2839,0.034345927243252396,-149249#4,-149249#4
4,126054,29,0.0003508389890997955,-149748#1,-149748#1
4,126056,32,0.00038713267762736063,148733,149748#2
4,115052,230,0.0027825161204466545,148694,149283#4
4,115051,342,0.004137480492142416,149245#6,149245#6
4,121350,37,0.0004476221585066357,149305#1,149305#1
4,121345,32,0.00038713267762736063,149857#4,149857#4
4,115054,2769,0.03349907451094255,149419#0,149419#0
4,116166,221,0.002673635054863959,149283#2,149283#2
4,127340,37,0.0004476221585066357,149305#1,149305#1
4,116186,1753,0.02120761199627385,149401,149401
4,121348,209,0.002528460300753699,148883,148883
4,116194,194,0.0023469918581158736,-149315#0,-149315#0
4,115062,699,0.008456429426922658,149227#4,149564
4,123460,32,0.00038713267762736063,-149857#2,-149857#2
4,116160,160,0.001935663388136803,-149283#1,-149283#1
4,123407,22,0.0002661537158688104,-149305#1,149721#0
4,116111,94,0.0011372022405303718,-149227#3,-149227#3
4,116005,115,0.0013912580602233272,149249#3,149249#3
4,116109,59,0.0007137758743754461,-149249#6,-149249#6
4,116126,449,0.005431955382958904,-149309,-149309
4,116083,859,0.010392092815059461,-149243#2,-149243#2
4,116106,192,0.0023227960657641634,-149249#4,-149249#4
4,123455,163,0.001971957076664368,148899,148899
4,116006,225,0.0027220266395673793,-149249#3,150009#0
4,116061,389,0.004706081612407602,149351#1,149351#1
4,121356,81,0.0009799295902442565,149305#1,149305#1
4,116067,108,0.001306572786992342,149351#0,149351#0
4,116064,2584,0.03126096371840937,-149419#0,-149419#0
4,116030,543,0.006569157623489275,149227#2,149227#2
4,116039,99,0.001197691721409647,148816,148816
4,115487,120,0.0014517475411026022,149400#2,149400#2
4,116081,445,0.0053835637982554835,149245#6,149245#6
4,116181,154,0.0018630760110816729,148694,-149245#4
4,121351,114,0.0013791601640474722,149857#4,149857#4
4,114687,67,0.0008105590437822863,-149227#1,-149227#1
4,116100,2142,0.02591369360868145,-149227#4,-149227#4
4,116112,692,0.008371744153691673,149249#5,149249#5
4,127645,515,0.006230416530565335,-149236#1,149580
4,123408,47,0.0005686011202651859,-149305#1,-149305#1
4,115060,45,0.0005444053279134759,149283#4,149283#4
4,116104,96,0.0011613980328820817,-149227#3,149584#1
4,116150,374,0.004524613169769777,-149283#1,149573
4,116009,126,0.0015243349181577324,149249#3,149249#3
4,116092,204,0.002467970819874424,-149243#2,-149243#2
4,116054,162,0.001959859180488513,148804,149585
4,116182,159,0.001923565491960948,148694,-149245#2
4,116370,430,0.005202095355617658,149245#4,149245#4
