TAZ,Poly,Area,Weight,GenEdge,PedEdge
9,115461,71,0.0009640320981954949,148709,149700#0
9,114848,1318,0.017895694442558622,149184,149184
9,115328,2042,0.027726106260777473,149173,149173
9,115456,183,0.002484758788306698,149281,149643#3
9,116382,59,0.0008010970956835803,150053,149700#0
9,115463,1406,0.019090551127645995,-149302,-149302
9,115212,67,0.0009097204306915233,149202#0,149202#0
9,115458,774,0.010509307662018493,-149277,149709#1
9,115218,157,0.002131732949530883,149202#0,149202#0
9,114536,477,0.0064766663498486065,149186,149693
9,115488,98,0.0013306358538473027,148709,149700#0
9,115436,700,0.00950454181319502,-149293#0,148573#2
9,115459,291,0.003951173810913929,149355,149699
9,115460,741,0.010061236405110727,149295,149295
9,115441,1652,0.022430718679140246,149276,149276
9,115349,323,0.004385667150945702,149380,-149380
9,115470,434,0.005892815924180912,148550#5,149694#0
9,115307,759,0.0103056389088786,-149230#0,-149230#0
9,115346,2804,0.03807247892028405,148710#1,-149380
9,114537,134,0.0018194408613830466,149176,149176
9,115194,89,0.0012084346019633667,-149273,-149273
9,115491,130,0.0017651291938790752,148709,149700#0
9,114847,28,0.0003801816725278008,-149273,-149273
9,115294,1027,0.013944520631644693,149273,149273
9,115311,2530,0.034352129696262,149231#1,-149231#1
9,114557,512,0.006951893440508357,149277,149277
9,115214,42,0.0005702725087917012,148710#0-AddedOffRampEdge,149714#0
9,115344,206,0.0027970508764545345,149231#2,-149231#2
9,114827,110,0.0014935708563592173,148710#0,149714#1
9,116368,7888,0.10710260831783187,-149190,-149190
9,115347,637,0.008649133050007468,149380,-149380
9,115444,1036,0.01406672188352863,149280,149705#0
9,116381,185,0.0025119146220586837,148710#0,149700#2
9,115448,474,0.006435932599220627,-149284,-149284
9,114716,42,0.0005702725087917012,-149297#0,149697
9,115343,32,0.0004344933400317723,-149276,149680
9,115207,537,0.00729134136240818,149281,149281
9,115439,2862,0.03885999809909164,149355,149695
9,115442,1486,0.02017678447772543,149278,149278
9,115306,625,0.008486198047495553,-149176,-149176
9,115438,2544,0.0345422205325259,-149274,-149274
9,115452,2584,0.03508533720756562,149281,149733#0
9,115462,1257,0.017067441513123057,-149360,150030
9,115443,825,0.01120178142269413,149289,149289
9,115300,279,0.003788238808402015,-149202#0,-149202#0
9,115447,217,0.002946407962090456,-149349,-149349
9,115446,88,0.001194856685087374,148918,148918
9,115327,2111,0.02866298252522098,-149201,-149201
9,115451,3543,0.04810655949164279,-149293#0,149701#1
9,114535,10879,0.1477141576939266,148710#0-AddedOffRampEdge,148573#4
9,115435,125,0.0016972396094991106,-149280,149633#3
9,116383,134,0.0018194408613830466,148710#0,149700#2
9,115483,225,0.003055031297098399,149234#0,149700#0
9,115437,5407,0.07341579654849353,149272,149272
9,115445,188,0.0025526483726866626,-149293#0,149701#1
9,115440,245,0.003326589634618257,-149349,-149349
9,115453,828,0.011242515173322108,149276,149705#1
9,115358,77,0.001045499599451452,148708,149563#0
9,115361,107,0.0014528371057312387,148709,149239
9,114538,2275,0.030889760892883814,149284,149699
9,115331,1457,0.019783024888321635,149348,149348
9,115457,812,0.011025268503306223,149284,149634#1
9,114845,33,0.0004480712569077652,-149273,-149273
9,114846,66,0.0008961425138155304,-149273,-149273
9,115454,854,0.011595541012097924,149349,149634#1
9,114824,94,0.0012763241863433313,-149273,-149273
9,115476,60,0.0008146750125595731,150053,149714#1
9,114532,121,0.0016429279419951392,-149360,149733#1
9,116384,31,0.00042091542315577946,148710#0,149714#0
9,115421,75,0.0010183437656994664,149239,149239
9,116380,207,0.002810628793330527,-149230#3,-149230#3
9,115455,173,0.002348979619546769,-149280,-149280
9,115213,760,0.010319216825754592,-149181,-149181
