TAZ,Poly,Area,Weight,GenEdge,PedEdge
34,116338,239,0.012718854770900963,149759,149759
34,117995,10,0.0005321696556862327,149759,149759
34,126563,18,0.000957905380235219,148960,148960
34,117918,49,0.0026076313128625406,148956,-148956
34,118165,170,0.009046884146665957,148956,-148956
34,116404,194,0.010324091320312916,148956,148956
34,126562,3,0.00015965089670586983,149759,149759
34,124918,77,0.004097706348783993,148956,-148956
34,118237,41,0.0021818955883135542,148956,-148956
34,117902,152,0.008088978766430738,148960,-148960
34,124948,1190,0.0633281890266617,-149759,-149759
34,118148,218,0.011601298493959874,148956,-148956
34,126545,11,0.0005853866212548561,148960,-148960
34,118238,22,0.0011707732425097121,148956,-148956
34,117905,102,0.0054281304879995745,148960,-148960
34,126604,615,0.032728433824703314,-149758,-149758
34,117913,309,0.016444042360704594,148960,-148960
34,115157,1221,0.06497791495928902,149758,149758
34,126546,92,0.004895960832313341,148960,-148960
34,117991,64,0.00340588579639189,149759,149759
34,117910,81,0.004310574211058485,148960,-148960
34,118166,188,0.010004789526901176,148956,-148956
34,124746,59,0.003139800968548773,149759,149759
34,118207,535,0.028471076579213453,148956,-148956
34,117898,97,0.005162045660156458,148960,-148960
34,117993,7,0.00037251875898036295,149759,149759
34,117911,232,0.012346336011920601,148960,-148960
34,116403,288,0.015326486083763503,148956,148956
34,117909,336,0.01788090043105742,148960,-148960
34,116395,555,0.02953541589058592,-149758,-149758
34,117989,30,0.0015965089670586983,149759,149759
34,116398,1046,0.055664945984779945,148956,148956
34,118293,22,0.0011707732425097121,148956,-148956
34,117899,77,0.004097706348783993,148960,-148960
34,117906,52,0.0027672822095684106,149759,149759
34,115503,2713,0.14437762758767494,148960,148960
34,117903,110,0.0058538662125485605,148960,-148960
34,118294,83,0.004417008142195732,148956,-148956
34,124748,50,0.002660848278431164,148960,-148960
34,116399,58,0.0030865840029801503,149758,149758
34,116397,787,0.041881751902506516,-149758,-149758
34,124884,48,0.0025544143472939172,148956,-148956
34,117900,69,0.0036719706242350062,148960,-148960
34,117904,91,0.004842743866744719,148960,-148960
34,118160,114,0.006066734074823054,148956,-148956
34,114741,240,0.012772071736469586,148956,-148956
34,116396,35,0.0018625937949018148,149758,149758
34,117907,54,0.002873716140705657,149759,149759
34,114740,104,0.005534564419136821,148956,-148956
34,118149,438,0.023309030919056995,148956,-148956
34,114569,150,0.007982544835293492,149758,149758
34,124744,86,0.004576659038901602,148960,-148960
34,117901,70,0.0037251875898036296,148960,-148960
34,117916,52,0.0027672822095684106,148960,-148960
34,124749,53,0.0028204991751370335,148960,-148960
34,124750,58,0.0030865840029801503,148960,-148960
34,117888,90,0.004789526901176095,148956,-148956
34,124745,108,0.005747432281411314,148960,-148960
34,115224,2949,0.15693683146187004,149758,149758
34,116339,71,0.0037784045553722525,149759,149759
34,117998,126,0.006705337661646533,148960,148960
34,116402,1049,0.05582459688148582,149758,149758
34,124747,25,0.001330424139215582,148960,-148960
34,114742,92,0.004895960832313341,148956,-148956
34,117997,7,0.00037251875898036295,149759,149759
34,126543,53,0.0028204991751370335,148960,-148960
34,126605,33,0.001756159863764568,-149758,-149758
34,124743,43,0.002288329519450801,148960,-148960
34,124785,66,0.003512319727529136,148960,148960
34,126603,42,0.0022351125538821776,148956,148956
34,117992,172,0.009153318077803204,149759,149759
