TAZ,Poly,Area,Weight,GenEdge,PedEdge
2,115852,343,0.053577007185254606,148874,-148580
2,114541,650,0.10153077163386441,-148619,149998
2,115317,529,0.08263042799125274,149223#2,149999
2,115943,139,0.021711965010934083,149180#0,149180#0
2,115902,481,0.07513277100905967,148647,148647
2,115766,192,0.02999062792877226,149180#0,149180#0
2,115758,360,0.056232427366447985,-148619,149999
2,114976,616,0.09621993127147767,149180#0,149180#0
2,115357,125,0.01952514839112777,-148619,149998
2,114979,386,0.06029365823180256,148647,148647
2,115350,215,0.03358325523273977,148798,149999
2,115883,124,0.01936894720399875,-148580,149998
2,114980,297,0.04639175257731959,148642,148642
2,115339,169,0.026398000624804747,148619,149999
2,115370,238,0.037175882536707276,149180#0,149180#0
2,115882,151,0.02358637925648235,-148580,-148580
2,115872,162,0.02530459231490159,148874,149998
2,115942,165,0.02577319587628866,-148580,-148580
2,115845,105,0.01640112464854733,149180#0,149180#0
2,115893,409,0.06388628553577007,148879#1,148879#1
2,115759,546,0.08528584817244611,-148619,149999
