TAZ,Poly,Area,Weight,GenEdge,PedEdge
16,125959,9,0.0002921319137886263,-148840,-148840
16,126634,15,0.0004868865229810439,148826#3,148826#3
16,124983,19,0.0006167229291093222,-149849,-149849
16,125015,144,0.004674110620618021,-149808,-149808
16,125021,94,0.0030511555440145416,149808,149808
16,118527,119,0.0038626330823162817,148826#3,148826#3
16,115966,90,0.0029213191378862635,-149807#2,-149807#2
16,125009,76,0.002466891716437289,149849,149849
16,124994,55,0.0017852505842638276,149849,149849
16,124970,93,0.003018696442482472,148826#3,148826#3
16,118561,195,0.006329524798753571,-149807#2,-149807#2
16,118537,18,0.0005842638275772526,149808,149808
16,118543,46,0.0014931186704752013,149808,149808
16,123091,241,0.007822643469228771,149807#2,149807#2
16,115192,36,0.0011685276551545052,148823,148823
16,118573,143,0.004641651519085951,149849,149849
16,125064,205,0.006654115814074267,148826#3,148826#3
16,124977,102,0.0033108283562710986,-148826#3,-148826#3
16,125029,169,0.0054855881589197615,-149807#3,-149807#3
16,127624,64,0.002077382498052454,149808,149808
16,123081,83,0.002694105427161776,-148892,-148892
16,124969,50,0.0016229550766034796,-148826#3,-148826#3
16,115965,22,0.000714100233705531,148738#0,148738#0
16,126629,15,0.0004868865229810439,-149849,-149849
16,127611,13,0.0004219683199169047,-149849,-149849
16,118577,44,0.001428200467411062,148826#3,148826#3
16,118539,117,0.0037977148792521422,149849,149849
16,127063,19,0.0006167229291093222,148742,148742
16,125032,220,0.00714100233705531,148826#3,148826#3
16,124993,135,0.004381978706829395,149808,149808
16,127616,14,0.0004544274214489743,148826#3,148826#3
16,124952,136,0.004414437808361465,149849,149849
16,127615,7,0.00022721371072448714,149849,149849
16,125263,233,0.007562970656972215,-148892,-148892
16,127609,13,0.0004219683199169047,149849,149849
16,125013,24,0.0007790184367696703,-149849,-149849
16,118570,70,0.0022721371072448714,-149849,-149849
16,118576,19,0.0006167229291093222,148826#3,148826#3
16,124980,195,0.006329524798753571,-149808,-149808
16,118553,54,0.001752791482731758,149808,149808
16,125058,101,0.0032783692547390286,148826#3,148826#3
16,118518,18,0.0005842638275772526,148826#3,148826#3
16,118542,54,0.001752791482731758,-149849,-149849
16,125046,122,0.003960010386912491,-149807#3,-149807#3
16,118583,31,0.0010062321474941574,148826#3,148826#3
16,124995,78,0.002531809919501428,149849,149849
16,127626,6,0.00019475460919241757,148826#3,148826#3
16,116363,56,0.001817709685795897,-149849,-149849
16,114748,32,0.001038691249026227,149849,149849
16,120581,115,0.003732796676188003,149807#2,149807#2
16,118530,97,0.0031485328486107506,149808,149808
16,124998,44,0.001428200467411062,-149849,-149849
16,118575,104,0.0033757465593352376,148826#3,148826#3
16,115973,95,0.003083614645546611,-149807#2,-149807#2
16,124981,213,0.006913788626330823,-149808,-149808
16,124991,34,0.0011036094520903662,-149808,-149808
16,125033,177,0.005745260971176318,-149807#3,-149807#3
16,118531,25,0.0008114775383017398,149849,149849
16,124954,13,0.0004219683199169047,-149849,-149849
16,118574,268,0.008699039210594652,149849,149849
16,125034,95,0.003083614645546611,148826#3,148826#3
16,118532,105,0.003408205660867307,149849,149849
16,118572,6,0.00019475460919241757,-149849,-149849
16,118580,92,0.0029862373409504026,148826#3,148826#3
16,125006,60,0.0019475460919241756,-149849,-149849
16,127620,4,0.00012983640612827837,-149849,-149849
16,118521,19,0.0006167229291093222,148826#3,148826#3
16,115005,57,0.0018501687873279668,149058,149058
16,114758,38,0.0012334458582186445,149849,149849
16,125049,281,0.009121007530511555,-149807#3,-149807#3
16,118515,41,0.0013308231628148533,148826#3,148826#3
16,126616,12,0.00038950921838483513,149808,149808
16,114705,20,0.0006491820306413919,-149849,-149849
16,116364,46,0.0014931186704752013,148826#3,148826#3
16,127627,3,9.737730459620878e-05,148826#3,148826#3
16,118504,11,0.0003570501168527655,148742,148742
16,118523,218,0.007076084133991171,148826#3,148826#3
16,126632,9,0.0002921319137886263,148826#3,148826#3
16,118524,40,0.0012983640612827837,148826#3,148826#3
16,114586,1724,0.05595949104128798,148826#3,148826#3
16,118545,102,0.0033108283562710986,149808,149808
16,118541,40,0.0012983640612827837,149808,149808
16,125018,42,0.0013632822643469228,149849,149849
16,124971,81,0.002629187224097637,148826#3,148826#3
16,115179,44,0.001428200467411062,149849,149849
16,124949,39,0.001265904959750714,-149808,-149808
16,114599,35,0.0011360685536224357,148826#3,148826#3
16,118506,15,0.0004868865229810439,149849,149849
16,127066,17,0.0005518047260451831,-149849,-149849
16,116365,103,0.003343287457803168,-149807#2,-149807#2
16,127068,15,0.0004868865229810439,149808,149808
16,125025,101,0.0032783692547390286,-148826#3,-148826#3
16,125065,42,0.0013632822643469228,-149849,-149849
16,114601,9,0.0002921319137886263,148945,148945
16,124976,193,0.006264606595689432,149808,149808
16,127623,13,0.0004219683199169047,-149849,-149849
16,118548,6,0.00019475460919241757,-149849,-149849
16,125039,173,0.0056154245650480395,148826#3,148826#3
16,124990,180,0.005842638275772527,149808,149808
16,118529,56,0.001817709685795897,148826#3,148826#3
16,116001,55,0.0017852505842638276,148742,148742
16,125012,22,0.000714100233705531,-149849,-149849
16,118520,23,0.0007465593352376006,148826#3,148826#3
16,125028,223,0.007238379641651519,-149807#3,-149807#3
16,125000,50,0.0016229550766034796,149808,149808
