TAZ,Poly,Area,Weight,GenEdge,PedEdge
6,114861,4811,0.08641842251800758,-148872#0,-148872#0
6,115814,1506,0.027051786387885975,148948#4,148948#4
6,114707,175,0.00314346787375833,-148893,-148893
6,114974,581,0.010436313340877657,148947#2,148947#2
6,115250,96,0.0017244166621759984,148947#4,148947#4
6,115607,5130,0.09214851538502991,148947#6,148947#6
6,114702,87,0.0015627526000969985,148947#4,148947#4
6,115820,66,0.0011855364552459987,149071#0,149071#0
6,115667,487,0.008747822025830325,148948#2,148948#2
6,115668,917,0.01647177165849365,148948#2,148948#2
6,115245,910,0.016346032943543316,-148872#0,-148872#0
6,115246,42,0.0007544322897019992,148873,148873
6,115815,416,0.007472472202762659,149082#1,149082#1
6,115270,91,0.0016346032943543318,148776#2,148776#2
6,115243,5922,0.10637495284798189,148760#0,148760#0
6,114973,9483,0.17034003341057283,148947#2,148947#2
6,115595,1311,0.023549065042840975,148947#7,148947#7
6,114701,253,0.004544556411776329,148760#0,148760#0
6,114859,2434,0.04372114745558729,-148872#1,-148872#1
6,114857,38,0.0006825815954446659,-148872#1,-148872#1
6,114858,52,0.0009340590253453324,148760#1,148760#1
6,114648,96,0.0017244166621759984,-148893,-148893
6,115616,1498,0.026908084999371307,149000#0,149000#0
6,114860,463,0.008316717860286324,148760#0,148760#0
6,115639,669,0.012017028614538988,148948#2,148948#2
6,127648,145,0.0026045876668283306,148948#2,148948#2
6,114849,82,0.001472939232275332,148947#4,148947#4
6,114923,865,0.015537712633148317,148760#1,148760#1
6,114706,34,0.0006107309011873327,-148893,-148893
6,115813,1825,0.0327818792549083,148948#6,148948#6
6,115666,3289,0.05907923335309227,148948#4,148948#4
6,115819,137,0.002460886278313664,-149071#0,-149071#0
6,115188,107,0.0019220060713836648,148893,148893
6,115817,306,0.0054965781106859945,-149071#0,-149071#0
6,115641,2230,0.04005676204846329,148948#2,148948#2
6,115618,500,0.008981336782166657,148948#2,148948#2
6,114928,6397,0.11490722279104022,148870#0,148870#0
6,115209,146,0.002622550340392664,148947#4,148947#4
6,114850,298,0.005352876722171328,148947#6,148947#6
6,115816,1349,0.024231646638285642,-149071#1,-149071#1
6,114856,41,0.000736469616137666,148760#1,148760#1
6,114939,69,0.0012394244759389988,-149020,-149020
6,115792,317,0.005694167519893661,-149084,-149084
