TAZ,Poly,Area,Weight,GenEdge,PedEdge
5,122452,905,0.003712089516731064,-149061#6,-149061#6
5,119788,183,0.0007506214160903699,149062#1,-149062#1
5,120111,363,0.0014889375630645042,149818#3,149818#3
5,120099,265,0.001086965438600809,149096,149096
5,120094,174,0.0007137056087416632,149060#1,-149060#1
5,122747,310,0.0012715444753443425,-149826#16,-149826#16
5,115191,241,0.0009885232856709242,149063#2,149063#2
5,115744,553,0.0022682712737594236,149080#10,149080#10
5,115297,1587,0.006509487362488618,-149188#0,-149188#0
5,115835,774,0.0031747594319887777,149087#1,149087#1
5,115733,739,0.003031197958966029,-149077#3,-149077#3
5,115768,167,0.0006849933141371135,149188#5,149639
5,115839,218,0.0008941828891131182,149080#5,149526
5,114968,60,0.00024610538232471143,-149361#1,149639
5,119800,39,0.00015996849851106242,149811#1,149811#1
5,119787,168,0.000689095070509192,149062#1,-149062#1
5,125082,257,0.0010541513876241807,149811#3,149811#3
5,115746,250,0.001025439093019631,149080#3,149636
5,119801,189,0.000775231954322841,-149061#1,-149061#1
5,115820,66,0.0002707159205571826,149071#0,149071#0
5,120025,359,0.00147253053757619,149353,149353
5,115340,698,0.00286302594771081,149180#3,149180#3
5,122811,71,0.0002912247024175752,149096,-149060#2
5,114969,240,0.0009844215292988457,149115#1,149115#1
5,115946,207,0.0008490635690202545,149114#1,149114#1
5,122784,301,0.0012346286679956358,149062#5,149532
5,115352,471,0.001931927251248985,-148959,-148959
5,115267,3993,0.016378313193709547,149188#0,149188#0
5,115890,218,0.0008941828891131182,-149114#0,-149114#0
5,115881,22,9.023864018572754e-05,149827#0,149934
5,115848,724,0.0029696716133848513,-149080#4,-149080#4
5,115752,354,0.0014520217557157974,-149121#1,-149121#1
5,114976,616,0.002526681925200371,149180#0,149180#0
5,125218,26,0.00010664566567404162,-150061,-150061
5,115731,772,0.0031665559192446207,-149073#0,-149073#0
5,115856,885,0.0036300543892894936,149128,-149128
5,120096,1,4.101756372078524e-06,149096,149096
5,122809,210,0.0008613688381364901,149096,149096
5,115764,339,0.0013904954101346197,149114#2,149114#2
5,119975,15,6.152634558117786e-05,-149831,-149831
5,120101,88,0.00036095456074291014,149060#0,-149060#0
5,115828,253,0.0010377443621358666,-149066,-149066
5,115293,1045,0.004286335408822057,149223#0,149223#0
5,115325,359,0.00147253053757619,149114#2,149114#2
5,119775,132,0.0005414318411143652,149809#3,150039
5,115812,583,0.0023913239649217795,-149193,-149193
5,122729,191,0.0007834354670669981,-149061#3,149925
5,120019,189,0.000775231954322841,149062#3,-149062#3
5,115771,433,0.001776060509110001,-149112,-149112
5,115780,550,0.002255966004643188,149117,149117
5,115792,317,0.001300256769948892,-149084,-149084
5,115795,257,0.0010541513876241807,148587#1,148587#1
5,115889,114,0.00046760022641695174,-149817#0,-149817#0
5,125217,64,0.00026251240781302555,149809#2,149925
