TAZ,Poly,Area,Weight,GenEdge,PedEdge
11,123153,123,0.00034399628595879875,-148954,-148954
11,127298,22,6.152779098450059e-05,148826#3,148826#3
11,126789,8,2.2373742176182034e-05,149833#2,149833#2
11,126743,46,0.0001286490175130467,-148888,-148888
11,121210,26,7.271466207259161e-05,149264#2,149264#2
11,127266,8,2.2373742176182034e-05,149862#11,150036
11,121187,174,0.0004866288923319592,-149264#1,-149264#1
11,123376,226,0.0006320582164771424,149344#4,149344#4
11,120600,31,8.669825093270538e-05,-149159,-149159
11,121011,96,0.0002684849061141844,-149254#0,-149254#0
11,123365,119,0.0003328094148707077,149465,149465
11,123218,21,5.873107321247784e-05,149840#10,149840#10
11,119740,53,0.00014822604191720598,-149801#2,-149801#2
11,121759,210,0.0005873107321247784,149267#1,149267#1
11,120216,60,0.00016780306632136524,-149243#0,-149243#0
11,120346,54,0.0001510227596892287,149446#0,148928
11,126010,7,1.957702440415928e-05,-149848#0,-149848#0
11,125994,48,0.0001342424530570922,149450,149450
11,125901,29,8.110481538865987e-05,-149862#11,149647#1
11,120923,81,0.00022653413953384308,-149840#10,-149840#10
11,123081,83,0.0002321275750778886,-148892,-148892
11,122676,72,0.00020136367958563828,-149899,-149899
11,120605,61,0.000170599784093388,149153,149153
11,120152,107,0.00029924880160643466,149451,149451
11,120999,79,0.00022094070398979756,-149254#1,-149254#1
11,123335,144,0.00040272735917127656,149344#4,149344#4
11,123147,34,9.508840424877364e-05,148859,148859
11,120613,9,2.5170459948204785e-05,149839#1,149839#1
11,118577,44,0.00012305558196900118,148826#3,148826#3
11,121629,21,5.873107321247784e-05,-149871#0,-149871#0
11,126022,16,4.474748435236407e-05,149167,149167
11,123132,54,0.0001510227596892287,149147#1,149147#1
11,125898,21,5.873107321247784e-05,-149862#9,-149862#9
11,119730,46,0.0001286490175130467,149039#1,149039#1
11,120125,37,0.0001034785575648419,-149740#12,-149740#12
11,123003,86,0.00024051772839395685,149834#2,149834#2
11,127616,14,3.915404880831856e-05,148826#3,148826#3
11,121316,28,7.830809761663711e-05,149748#7,149748#7
11,122344,44,0.00012305558196900118,148692,149037#2
11,126013,7,1.957702440415928e-05,-149869#0,-149869#0
11,120164,67,0.00018738009072552452,-149471#2,-149471#2
11,123235,61,0.000170599784093388,149147#1,149147#1
11,123795,25,6.991794430056885e-05,-149316,-149316
11,115589,58,0.00016220963077731975,149457,149457
11,122845,147,0.00041111751248734484,149443,149443
11,125058,101,0.00028246849497429817,148826#3,148826#3
11,114982,93,0.00026009475279811616,149862#11,149862#11
11,127302,4,1.1186871088091017e-05,-148859,-148859
11,120213,76,0.00021255055067372932,-149861,-149861
11,120672,39,0.00010907199310888742,149843,149843
11,120523,39,0.00010907199310888742,149843,149843
11,125681,6,1.6780306632136524e-05,149837#1,149837#1
11,121785,103,0.0002880619305183437,-149855#5,149621
11,122630,24,6.71212265285461e-05,148756,148756
11,121171,41,0.00011466542865293292,-149869#0,-149869#0
11,125257,38,0.00010627527533686466,149853#4,149853#4
11,122300,106,0.00029645208383441196,-149037#1,-149037#1
11,126684,15,4.195076658034131e-05,149804#0,149804#0
11,114912,27,7.551137984461436e-05,-149903#2,-149903#2
11,121173,37,0.0001034785575648419,-149394,-149394
11,120598,114,0.000318825826010594,149740#4,149740#4
11,116055,82,0.00022933085730586584,-148883,149692#0
11,120225,107,0.00029924880160643466,-149130#2,-149130#2
11,119199,35,9.78851220207964e-05,149149#1,149149#1
