TAZ,Poly,Area,Weight,GenEdge,PedEdge
9,118215,1318,0.017895694442558622,152767,152767
9,118574,537,0.00729134136240818,152864,152864
9,118808,1652,0.022430718679140246,152859,152859
9,118212,33,0.0004480712569077652,-152856,-152856
9,118805,2544,0.0345422205325259,-152857,-152857
9,118581,42,0.0005702725087917012,152293#0-AddedOffRampEdge,153297#0
9,118810,825,0.01120178142269413,152872,152872
9,118695,2042,0.027726106260777473,152756,152756
9,117899,121,0.0016429279419951392,-152943,153316#1
9,118716,323,0.004385667150945702,152963,-152963
9,118579,67,0.0009097204306915233,152785#0,152785#0
9,118807,245,0.003326589634618257,-152932,-152932
9,118804,5407,0.07341579654849353,152855,152855
9,117924,512,0.006951893440508357,152860,152860
9,118812,188,0.0025526483726866626,-152876#0,153284#1
9,118823,183,0.002484758788306698,152864,153226#3
9,118830,1406,0.019090551127645995,-152885,-152885
9,119748,185,0.0025119146220586837,152293#0,153283#2
9,118728,107,0.0014528371057312387,152292,152822
9,118194,110,0.0014935708563592173,152293#0,153297#1
9,118802,125,0.0016972396094991106,-152863,153216#3
9,118714,637,0.008649133050007468,152963,-152963
9,118821,854,0.011595541012097924,152932,153217#1
9,118813,88,0.001194856685087374,152501,152501
9,118713,2804,0.03807247892028405,152293#1,-152963
9,117904,134,0.0018194408613830466,152759,152759
9,118214,28,0.0003801816725278008,-152856,-152856
9,117902,10879,0.1477141576939266,152293#0-AddedOffRampEdge,152156#4
9,118083,42,0.0005702725087917012,-152880#0,153280
9,118561,89,0.0012084346019633667,-152856,-152856
9,118814,217,0.002946407962090456,-152932,-152932
9,117903,477,0.0064766663498486065,152769,153276
9,118824,812,0.011025268503306223,152867,153217#1
9,118843,60,0.0008146750125595731,153636,153297#1
9,118850,225,0.003055031297098399,152817#0,153283#0
9,119735,7888,0.10710260831783187,-152773,-152773
9,118673,625,0.008486198047495553,-152759,-152759
9,118698,1457,0.019783024888321635,152931,152931
9,118711,206,0.0027970508764545345,152814#2,-152814#2
9,118827,741,0.010061236405110727,152878,152878
9,118725,77,0.001045499599451452,152291,153146#0
9,119749,59,0.0008010970956835803,153636,153283#0
9,118826,291,0.003951173810913929,152938,153282
9,118819,2584,0.03508533720756562,152864,153316#0
9,118820,828,0.011242515173322108,152859,153288#1
9,118809,1486,0.02017678447772543,152861,152861
9,118822,173,0.002348979619546769,-152863,-152863
9,118828,71,0.0009640320981954949,152292,153283#0
9,118710,32,0.0004344933400317723,-152859,153263
9,118788,75,0.0010183437656994664,152822,152822
9,118858,130,0.0017651291938790752,152292,153283#0
9,117905,2275,0.030889760892883814,152867,153282
9,118661,1027,0.013944520631644693,152856,152856
9,118825,774,0.010509307662018493,-152860,153292#1
9,118829,1257,0.017067441513123057,-152943,153613
9,118678,2530,0.034352129696262,152814#1,-152814#1
9,118815,474,0.006435932599220627,-152867,-152867
9,119747,207,0.002810628793330527,-152813#3,-152813#3
9,118811,1036,0.01406672188352863,152863,153288#0
9,118694,2111,0.02866298252522098,-152784,-152784
9,118580,760,0.010319216825754592,-152764,-152764
9,118667,279,0.003788238808402015,-152785#0,-152785#0
9,118818,3543,0.04810655949164279,-152876#0,153284#1
9,118585,157,0.002131732949530883,152785#0,152785#0
9,118837,434,0.005892815924180912,152133#5,153277#0
9,118191,94,0.0012763241863433313,-152856,-152856
9,118803,700,0.00950454181319502,-152876#0,152156#2
9,118855,98,0.0013306358538473027,152292,153283#0
9,118806,2862,0.03885999809909164,152938,153278
9,119751,31,0.00042091542315577946,152293#0,153297#0
9,119750,134,0.0018194408613830466,152293#0,153283#2
9,118674,759,0.0103056389088786,-152813#0,-152813#0
9,118213,66,0.0008961425138155304,-152856,-152856
