TAZ,Poly,Area,Weight,GenEdge,PedEdge
5,126147,220,0.0009023864018572752,152644#4,152644#4
5,119202,774,0.0031747594319887777,152669#1,152669#1
5,123297,46,0.0001886807931156121,-153644#1,153648
5,119091,1352,0.005545574615050165,152662#10,152662#10
5,126097,89,0.0003650563171149886,153391#2,153507
5,119205,154,0.0006316704813000927,152643#2,152643#2
5,126145,384,0.0015750744468781533,153409#1,153409#1
5,119095,136,0.0005578388666026792,152658,152658
5,123457,61,0.00025020713869678996,152678,152678
5,119108,543,0.0022272537100386383,-152659#6,-152659#6
5,126139,47,0.00019278254948769063,-153644#1,153648
5,119214,260,0.0010664566567404163,152643#0,152643#0
5,119120,1990,0.008162495180436264,152689#1,152689#1
5,118666,1449,0.0059434449831417815,152762#1,152762#1
5,118717,215,0.0008818776199968827,-152934#1,-152934#1
5,119106,363,0.0014889375630645042,-152659#1,-152659#1
5,119304,184,0.0007547231724624484,153549#2,153549#2
5,123157,203,0.0008326565435319404,153391#2,-153391#2
5,119116,667,0.0027358715001763755,-152663#2,-152663#2
5,128607,1,4.101756372078524e-06,-153408#1,-153408#1
5,118075,610,0.0025020713869679,152665#3,152665#3
5,123479,196,0.0008039442489273908,152644#2,-152644#2
5,123171,131,0.0005373300847422867,153391#2,153391#2
5,118718,132,0.0005414318411143652,-152934#2,-152934#2
5,123465,122,0.0005004142773935799,-152678,-152678
5,123462,84,0.000344547535254596,152678,152678
5,118634,3993,0.016378313193709547,152770#0,152770#0
5,123480,178,0.0007301126342299772,152644#3,-152644#3
5,119318,192,0.0007875372234390766,-152703#0,-152703#0
5,119218,883,0.0036218508765453366,152662#3,152662#3
5,118737,238,0.0009762180165546888,152762#0,152762#0
5,119170,582,0.002387222208549701,152705,153228
5,123302,80,0.0003281405097662819,153645,153645
5,119125,360,0.0014766322939482686,-152201,153160
5,123478,363,0.0014889375630645042,153400#3,153400#3
5,123355,289,0.0011854075915306934,153409#0,153409#0
5,119172,884,0.003625952632917415,152691,152691
5,123145,199,0.0008162495180436262,153006#0,-153006#0
5,123338,32,0.00013125620390651277,153644#1,153644#1
5,118665,1979,0.008117375860343399,152765,-152765
5,118339,1385,0.005680932575328756,152643#1,153110
5,118079,326,0.0013371725772975988,-152805#0,-152805#0
5,119257,218,0.0008941828891131182,-152696#0,-152696#0
5,123455,9,3.6915807348706716e-05,152678,152678
5,117946,35,0.00014356147302274833,153006#0,153006#0
5,119102,40,0.00016407025488314095,-152659#3,-152659#3
5,119163,295,0.0012100181297631646,152696#5,152696#5
5,129213,192,0.0007875372234390766,-152680#0,153650
5,123469,37,0.0001517649857669054,152642#2,-152642#2
5,119138,433,0.001776060509110001,-152694,-152694
5,123309,55,0.0002255966004643188,153645,153645
5,123217,80,0.0003281405097662819,-152680#0,-152680#0
5,118659,825,0.0033839490069647823,152286,-152757
5,123174,241,0.0009885232856709242,-152643#2,-152643#2
5,119099,387,0.0015873797159943889,152662#7,152662#7
5,119160,551,0.0022600677610152666,-152762#3,-152762#3
5,119088,666,0.002731769743804297,-152662#10,-152662#10
5,119237,526,0.002157523851713304,152696#2,152696#2
5,119229,572,0.0023462046448289157,152762#1,152762#1
5,123474,146,0.0005988564303234645,152644#4,-152644#4
5,119126,546,0.002239558979154874,-152934#1,153160
5,118558,241,0.0009885232856709242,152645#2,152645#2
5,123153,217,0.0008900811327410398,153391#1,-153391#1
5,129222,15,6.152634558117786e-05,152678,152678
5,118664,1587,0.006509487362488618,-152770#0,-152770#0
5,118687,256,0.0010500496312521022,152934#2,152934#2
5,123446,247,0.0010131338239033954,152681,-152673
5,119736,2540,0.01041846118507945,-152288,-152799
5,121854,801,0.0032855068540348976,-152681,-152681
5,123342,15,6.152634558117786e-05,-153413,-153413
5,123388,160,0.0006562810195325638,-152693,-152693
5,118685,1303,0.005344588552818317,-152934#0,-152934#0
5,118343,616,0.002526681925200371,152762#0,152762#0
5,123295,17,6.97298583253349e-05,153645,153648
5,119139,190,0.0007793337106949196,-152662#1,-152662#1
5,119154,1482,0.0060788029434203725,152694,152694
