TAZ,Poly,Area,Weight,GenEdge,PedEdge
7,130091,5,6.113740019319418e-05,152959#0,153108
7,130072,11,0.00013450228042502721,153403#3,153403#3
7,119004,191,0.002335448687380018,-152636#0,-152636#0
7,118305,4502,0.055048115133952046,152477#1,152477#1
7,122710,133,0.0016262548451389653,-153514#0,-153514#0
7,117907,62,0.0007581037623956079,-152627#7,-152627#7
7,119017,869,0.01062568015357715,-152603#4,-152603#4
7,119059,178,0.002176491446877713,152627#7,152627#7
7,119044,213,0.0026044532482300724,-152534#1,-152534#1
7,118619,92,0.0011249281635547729,-152603#3,-152603#3
7,118070,106,0.0012961128840957166,-152374#0,-152374#0
7,122704,8,9.78198403091107e-05,152964#2,152964#2
7,125809,79,0.0009659709230524681,153403#1,153534#1
7,129095,58,0.0007091938422410525,-153403#4,153675
7,119050,926,0.011322646515779564,-152959#4,-152959#4
7,122881,32,0.0003912793612364428,152959#2,153122#0
7,122735,101,0.0012349754839025226,153403#2,153403#2
7,118978,263,0.003215827250162014,152614,152614
7,129124,154,0.001883031925950381,152959#1,153108
7,119022,58,0.0007091938422410525,-152631,-152631
7,118312,443,0.005416773657117005,-152627#4,-152627#4
7,119052,1424,0.017411931575021702,-152627#8,-152627#8
7,122727,114,0.0013939327244048274,-153403#3,-153403#3
7,122868,4,4.890992015455535e-05,-152964#0,153108
7,125862,75,0.0009170610028979128,-152964#1,-152964#1
7,119062,422,0.005159996576305589,152626#1,152626#1
7,119010,127,0.0015528899649071323,152959#0,152959#0
7,128556,27,0.0003301419610432486,-153514#0,153675
7,118985,500,0.006113740019319419,152556#2,152556#2
7,129097,61,0.0007458762823569691,-152964#3,-152964#3
7,119019,219,0.0026778181284619054,152603#4,152603#4
7,122861,147,0.001797439565679909,152959#0,153108
7,118971,223,0.0027267280486164606,153503#7,153503#7
7,119014,369,0.004511940134257731,-152623,-152623
7,122882,62,0.0007581037623956079,152959#2,153121#0
7,125794,91,0.0011127006835161342,-153403#3,153675
7,118300,633,0.007739994864458383,-152634,-152634
7,118980,144,0.0017607571255639925,152964#4,152964#4
7,129128,27,0.0003301419610432486,-152964#2,153632#1
7,125807,210,0.002567770808114156,152964#3,152964#3
7,125869,41,0.0005013266815841923,152959#0,153108
7,122733,93,0.0011371556435934118,-152964#3,153534#0
7,122720,79,0.0009659709230524681,153403#3,153403#3
7,118965,6452,0.07889170120929778,152605,152605
7,118963,249,0.0030446425296210703,-152614,-152614
7,122730,128,0.0015651174449457712,153403#0,153534#2
7,118999,92,0.0011249281635547729,152631,152631
