TAZ,Poly,Area,Weight,GenEdge,PedEdge
14,120822,209,0.00035392715197022273,-152992,-152992
14,128136,652,0.0011041172396391637,-152992,-152992
14,120556,181,0.0003065110741943077,-152957,-152957
14,120381,14,2.37080388879575e-05,153355#4,153355#4
14,127519,39,6.604382261645304e-05,-153363#0,153236#1
14,119944,187,0.0003166716622891466,-152563#1,-152563#1
14,121409,97,0.0001642628408665627,-152992,-152992
14,129713,10,1.6934313491398216e-05,153325#1,153325#1
14,129957,17,2.8788332935376967e-05,-153012#0,-153012#0
14,118096,67,0.00011345990039236804,-152555,-152555
14,129941,7,1.185401944397875e-05,-152992,-152992
14,127362,132,0.00022353293808645644,153323#2,153323#2
14,118064,157,0.000265868721814952,153361#0,153361#0
14,121783,106,0.00017950372300882107,-153356,-153356
14,127534,108,0.00018289058570710072,-153362#1,-153362#1
14,121776,5,8.467156745699108e-06,153355#3,153355#3
14,129721,7,1.185401944397875e-05,153012#1,153012#1
14,120623,36,6.096352856903357e-05,-152957,-152957
14,130344,28,4.7416077775915e-05,-152957,-152957
14,127706,21,3.5562058331936255e-05,-153325#0,-153325#0
14,130850,14,2.37080388879575e-05,-153381#4,-153381#4
14,130944,10,1.6934313491398216e-05,-152957,-152957
14,121361,93,0.0001574891154700034,152547,152547
14,121511,144,0.0002438541142761343,-152992,-152992
14,127268,120,0.0002032117618967786,153365#1,153365#1
14,128834,44,7.451097936215214e-05,-152992,-152992
14,128138,223,0.0003776351908581802,152547,152547
14,120581,131,0.00022183950673731662,153492,153492
14,128459,23,3.8948921030215894e-05,-153325#0,-153325#0
14,129677,13,2.201460753881768e-05,-152337,-152337
14,129779,23,3.8948921030215894e-05,-153347#2,-153347#2
14,129864,35,5.9270097219893757e-05,-153012#0,-153012#0
14,130865,8,1.3547450793118572e-05,-152550,-152550
14,128193,23,3.8948921030215894e-05,-152992,-152992
14,121349,106,0.00017950372300882107,-152992,-152992
14,129742,21,3.5562058331936255e-05,-153492,-153492
14,122710,133,0.00022522636943559627,-153491#0,-153491#0
14,127330,34,5.7576665870753934e-05,-152559,-152559
14,128256,136,0.00023030666348301573,-152992,-152992
14,128155,61,0.00010329931229752912,-153012#0,-153012#0
14,120259,42,7.112411666387251e-05,-153363#0,153236#1
14,127593,161,0.0002726424472115113,153355#4,153355#4
14,129850,5,8.467156745699108e-06,-152283,-152957
14,129724,31,5.2496371823334465e-05,-153325#2,-153325#2
14,128848,3,5.080294047419465e-06,-152992,-152992
14,120727,93,0.0001574891154700034,-153356,-153356
14,120628,65,0.0001100730376940884,153357#2,153357#2
14,120169,16,2.7094901586237144e-05,152338,152338
14,121269,152,0.0002574015650692529,152547,-152547
14,119889,111,0.0001879708797545202,153381#1,153381#1
14,119910,125,0.00021167891864247768,-153371#3,-153371#3
14,129734,433,0.0007332557741775428,-152957,-152957
14,130407,22,3.725548968107607e-05,-152555,-152555
14,130425,17,2.8788332935376967e-05,152547,152547
14,128145,221,0.00037424832815990055,-152992,-152992
14,121326,962,0.0016290809578725083,-153012#0,-153012#0
14,129579,24,4.064235237935572e-05,152972#1,152972#1
14,129789,7,1.185401944397875e-05,153347#2,153347#2
14,119920,20,3.386862698279643e-05,153022,153022
14,120531,17,2.8788332935376967e-05,-153012#0,-153012#0
14,120483,155,0.00026248185911667234,-153325#2,-153325#2
14,129645,28,4.7416077775915e-05,-153323#1,-153323#1
14,120452,38,6.435039126731322e-05,153325#1,153325#1
14,120515,61,0.00010329931229752912,-152283,152554
14,121613,40,6.773725396559286e-05,152517,-153349#2
14,120468,287,0.00048601479720312876,-153013,-153013
14,128880,23,3.8948921030215894e-05,-153356,-153356
14,130852,30,5.080294047419465e-05,153371#3,153371#3
14,120157,21,3.5562058331936255e-05,-153326#1,-153326#1
14,120577,187,0.0003166716622891466,153012#1,153012#1
14,127316,98,0.00016595627221570252,153326#4,153326#4
14,130349,20,3.386862698279643e-05,-152555,-152555
14,127800,126,0.0002133723499916175,-152992,-152992
14,127569,27,4.572264642677518e-05,-153326#1,-153326#1
14,120195,38,6.435039126731322e-05,153323#3,153323#3
14,130393,28,4.7416077775915e-05,-153347#2,-153347#2
14,118485,46,7.789784206043179e-05,153017,153017
14,120359,398,0.000673985676957649,-153347#2,-153347#2
14,120610,454,0.000768817832509479,153012#1,153012#1
14,121503,7,1.185401944397875e-05,-152992,-152992
14,118606,94,0.00015918254681914322,152550,152550
14,119794,477,0.0008077667535396949,153365#1,153365#1
14,117940,274,0.0004640001896643111,-152555,-152555
14,121230,61,0.00010329931229752912,-152992,-152992
14,130371,21,3.5562058331936255e-05,153012#1,153012#1
14,128067,48,8.128470475871143e-05,-152992,-152992
14,130390,18,3.0481764284516786e-05,153347#2,153347#2
14,128051,19,3.217519563365661e-05,-152283,153656
14,121181,88,0.00014902195872430429,153347#2,153347#2
14,120160,143,0.00024216068292699447,-152558#6,153592
14,130971,20,3.386862698279643e-05,152554,152554
14,119829,34,5.7576665870753934e-05,153364#0,153508
14,120033,91,0.00015410225277172375,152558#3,152558#3
14,121837,44,7.451097936215214e-05,-152992,-152992
14,128698,13,2.201460753881768e-05,-153326#3,-153326#3
14,120833,12,2.032117618967786e-05,153012#1,153012#1
14,130285,21,3.5562058331936255e-05,152339,152339
14,120836,222,0.0003759417595090404,153012#1,153012#1
14,121701,19,3.217519563365661e-05,-153325#0,-153325#0
14,127913,41,6.943068531473269e-05,-152957,-152957
14,119700,102,0.0001727299976122618,-152992,-152992
14,127243,7,1.185401944397875e-05,-152581#0,153533#2
14,129939,13,2.201460753881768e-05,153346,153346
14,120621,609,0.0010312996916261514,153357#2,153357#2
14,127254,256,0.0004335184253797943,152557#1,152557#1
14,128108,80,0.00013547450793118573,-153012#0,-153012#0
14,129666,22,3.725548968107607e-05,-153358#0,-153358#0
14,130955,5,8.467156745699108e-06,153347#2,153347#2
14,127242,184,0.00031159136824172716,153365#1,153238#2
14,118511,61,0.00010329931229752912,-152957,-152957
14,120316,99,0.00016764970356484234,-153485#1,-153485#1
14,128704,33,5.588323452161411e-05,-152558#2,-152558#2
14,128168,29,4.9109509125054826e-05,-153012#0,-153012#0
14,129770,7,1.185401944397875e-05,153354#2,153354#2
14,127664,186,0.0003149782309400068,-153012#0,-153012#0
14,120434,70,0.00011854019443978751,-153356,-153356
14,129664,16,2.7094901586237144e-05,153361#0,153361#0
14,120886,57,9.652558690096983e-05,153347#2,153347#2
14,120676,69,0.00011684676309064769,153347#2,153347#2
14,121440,50,8.467156745699108e-05,-152992,-152992
14,118010,169,0.00028618989800462987,153372#3,153372#3
14,120587,192,0.00032513881903484574,153492,153492
14,127395,106,0.00017950372300882107,152993#0,152993#0
14,127333,30,5.080294047419465e-05,-152562#0,-152562#0
14,130369,22,3.725548968107607e-05,-153013,-153013
14,120493,951,0.0016104532130319703,-153355#0,-153355#0
14,119668,987,0.001671416741601004,-153012#0,-153012#0
14,119830,231,0.0003911826416512988,-152440#0,-152440#0
14,120298,443,0.000750190087668941,-152552,-152552
14,127281,22,3.725548968107607e-05,153371#3,153371#3
14,120638,825,0.0013970808630403527,-152992,-152992
14,128041,117,0.00019813146784935913,-152957,-152957
14,129651,8,1.3547450793118572e-05,153361#1,153361#1
14,121284,176,0.00029804391744860857,153353,-153353
14,121557,249,0.00042166440593581554,153353,-153353
14,121114,90,0.00015240882142258393,-152555,-152555
14,121631,251,0.0004250512686340952,153347#2,153347#2
14,120163,69,0.00011684676309064769,153363#0,153363#0
14,120579,167,0.0002828030353063502,153012#1,153012#1
14,121218,12,2.032117618967786e-05,-152992,-152992
14,121702,11,1.8627744840538036e-05,-153325#0,-153325#0
14,127284,183,0.00030989793689258733,153381#1,153381#1
14,128271,100,0.00016934313491398216,152554,152554
14,121566,145,0.0002455475456252741,152554,152554
14,121021,168,0.00028449646665549004,153656,153656
14,120064,85,0.00014394166467688484,-152993#0,-152993#0
14,121822,13,2.201460753881768e-05,153347#2,153347#2
14,127909,44,7.451097936215214e-05,-152957,-152957
14,130383,3,5.080294047419465e-06,153012#1,153012#1
14,119780,91,0.00015410225277172375,153365#0,153365#0
14,121088,155,0.00026248185911667234,-152555,-152555
14,127897,468,0.0007925258713974365,-153012#0,-153012#0
14,128899,27,4.572264642677518e-05,153656,153656
14,120655,25,4.233578372849554e-05,-153325#0,-153325#0
14,130412,2,3.386862698279643e-06,153656,153656
14,120456,105,0.00017781029165968125,-153013,-153013
14,121494,51,8.63649988061309e-05,-152992,-152992
14,119784,174,0.0002946570547503289,153365#0,153365#0
14,130330,5,8.467156745699108e-06,-153355#3,-153355#3
14,118132,58,9.821901825010965e-05,153577,153577
14,120086,184,0.00031159136824172716,-152558#5,-152558#5
14,120837,76,0.00012870078253462644,153012#1,153012#1
14,128219,145,0.0002455475456252741,153347#2,153347#2
14,121604,41,6.943068531473269e-05,152543,-152543
14,120739,61,0.00010329931229752912,153347#2,153347#2
14,120547,314,0.000531737443629904,-153012#0,-153012#0
14,121197,47,7.959127340957161e-05,-153012#0,-153012#0
14,128218,295,0.0004995622479962474,153347#2,153347#2
14,127510,35,5.9270097219893757e-05,152337,152337
14,120473,20,3.386862698279643e-05,-153355#4,-153355#4
14,125804,1955,0.0033106582875683513,153491#3,153491#3
14,128700,9,1.5240882142258393e-05,-153366#1,-153366#1
14,121668,65,0.0001100730376940884,-153355#3,-153355#3
14,120180,91,0.00015410225277172375,153323#4,153323#4
14,127417,77,0.00013039421388376626,-153485#4,-153485#4
14,128528,34,5.7576665870753934e-05,-152992,-152992
14,127429,56,9.483215555183e-05,153361#1,153361#1
14,128661,479,0.0008111536162379745,152557#1,152557#1
14,119635,92,0.00015579568412086358,153360#1,153360#1
14,129707,8,1.3547450793118572e-05,-153325#0,-153325#0
14,120087,94,0.00015918254681914322,153323#1,153323#1
14,120919,9,1.5240882142258393e-05,-153012#0,-153012#0
14,121801,1,1.6934313491398215e-06,-153325#0,-153325#0
14,117915,283,0.0004792410718065695,-153347#2,-153347#2
14,121307,76,0.00012870078253462644,153353,153353
14,128012,208,0.0003522337206210829,-152957,-152957
14,130931,15,2.5401470237097324e-05,-153355#0,-153355#0
14,121798,92,0.00015579568412086358,-153325#0,-153325#0
14,130871,19,3.217519563365661e-05,-153326#1,-153326#1
14,119790,122,0.00020659862459505824,-153365#1,-153365#1
14,121080,315,0.0005334308749790437,-152555,-152555
14,128031,53,8.975186150441054e-05,153656,153656
14,120067,1,1.6934313491398215e-06,-152993#0,-152993#0
14,127419,261,0.0004419855821254934,153323#1,153323#1
14,117961,502,0.0008501025372681904,-152957,-152957
14,127788,44,7.451097936215214e-05,-153347#2,-153347#2
14,128111,86,0.00014563509602602464,152547,-152547
14,120256,18,3.0481764284516786e-05,-153363#0,153236#1
14,119652,386,0.0006536645007679711,-153013,-153013
14,128523,41,6.943068531473269e-05,-153012#0,-153012#0
14,130925,17,2.8788332935376967e-05,153347#2,153347#2
14,130973,13,2.201460753881768e-05,153656,153656
14,120319,121,0.00020490519324591842,153349#4,153349#4
14,121003,109,0.00018458401705624054,-152957,-152957
14,120857,203,0.0003437665638753838,153347#2,153347#2
14,121002,207,0.0003505402892719431,-152957,-152957
14,129731,21,3.5562058331936255e-05,153347#2,153347#2
14,121432,38,6.435039126731322e-05,-152992,-152992
14,128272,35,5.9270097219893757e-05,152554,152554
14,129814,39,6.604382261645304e-05,153347#2,153347#2
14,121519,170,0.0002878833293537697,153656,153656
14,127677,464,0.0007857521460008772,-152957,-152957
14,129865,112,0.00018966431110366,-152957,-152957
14,127536,48,8.128470475871143e-05,-153361#2,-153361#2
14,120412,19,3.217519563365661e-05,-153325#0,-153325#0
14,129866,27,4.572264642677518e-05,-152555,-152555
14,130402,18,3.0481764284516786e-05,-152957,-152957
14,119954,113,0.00019135774245279983,153326#4,153326#4
14,121040,181,0.0003065110741943077,-152283,-152957
14,120403,16,2.7094901586237144e-05,-153356,-153356
14,120845,160,0.00027094901586237146,-153357#2,-153357#2
14,127518,176,0.00029804391744860857,-153361#0,-153361#0
14,127463,3,5.080294047419465e-06,153323#4,153323#4
14,120619,519,0.0008788908702035674,-153492,-153492
14,120908,132,0.00022353293808645644,-153012#0,-153012#0
14,127574,48,8.128470475871143e-05,152338,152338
14,120898,167,0.0002828030353063502,153347#2,153347#2
14,117930,42,7.112411666387251e-05,153012#1,153012#1
14,119651,34,5.7576665870753934e-05,-152957,-152957
14,120023,40,6.773725396559286e-05,-153363#0,153236#1
14,120478,76,0.00012870078253462644,153012#1,153012#1
14,128131,195,0.0003302191130822652,152547,152547
14,129846,9,1.5240882142258393e-05,-152555,-152555
14,129576,38,6.435039126731322e-05,153485#4,153485#4
14,129923,20,3.386862698279643e-05,-152992,-152992
14,120076,24,4.064235237935572e-05,-153323#1,153507
14,129963,1,1.6934313491398215e-06,152554,152554
14,119761,63,0.00010668617499580875,153347#2,153347#2
14,118093,145,0.0002455475456252741,-152555,-152555
14,119872,70,0.00011854019443978751,-153381#5,-153381#5
14,120921,121,0.00020490519324591842,-153012#0,-153012#0
14,121475,137,0.00023200009483215556,-152992,-152992
14,119949,17,2.8788332935376967e-05,-153367#0,-153367#0
14,128000,30,5.080294047419465e-05,-153012#0,-153012#0
14,128215,120,0.0002032117618967786,-152992,-152992
